id,invoice_id,invoice_number,po_number,po_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,discount,shipping,tax_rate,tax_amount,total,status,payment_status,payment_date,created_by,created_at,approved_by,approved_at,validation_status,validation_errors,ocr_confidence,attachment_name,notes
87,INVREC00087,INV-00087,PO-2025-1209,PO1209,VEND067,"CBRE Group, Inc.",2025-06-10,2025-07-10,EUR,16101.5,0,245.23,10,1610.15,17956.88,Rejected,Unpaid,None,OCR Workflow,2025-06-10T00:00:00Z,EMP011,2025-06-13,Passed,,98.8,INV-00087.pdf,Ready for payment.
88,INVREC00088,INV-00088,PO-2024-0584,PO0584,VEND022,Siemens AG,2024-03-29,2024-03-29,USD,268129.86,0,0,20,53625.97,321755.83,Rejected,Unpaid,None,OCR Workflow,2024-03-29T00:00:00Z,EMP030,2024-04-02,Passed,,89.6,INV-00088.pdf,Ready for payment.
89,INVREC00089,INV-00089,PO-2024-1440,PO1440,VEND049,Parker Hannifin Corporation,2025-01-15,2025-02-14,USD,483847.13,8512.84,0,5,24192.36,508039.49,Paid,Paid,2025-01-30,System Integration,2025-01-15T00:00:00Z,EMP037,2025-01-20,Passed,,91.2,INV-00089.pdf,Matched successfully against PO.
90,INVREC00090,INV-00090,PO-2026-1274,PO1274,VEND042,"VMware, Inc.",2026-12-01,2026-12-31,SEK,251824.19,0,0,10,25182.42,277006.61,Paid,Paid,2026-12-17,Manual Entry,2026-12-01T00:00:00Z,EMP032,2026-12-03,Passed,,95,INV-00090.pdf,Invoice under review.
91,INVREC00091,INV-00091,PO-2025-0745,PO0745,VEND055,Deloitte & Touche LLP,2025-02-27,2025-04-13,EUR,386917.05,18740.87,0,10,38691.71,425608.76,Rejected,Unpaid,None,OCR Workflow,2025-02-27T00:00:00Z,EMP031,2025-03-04,Passed,,88.2,INV-00091.pdf,Matched successfully against PO.
92,INVREC00092,INV-00092,PO-2025-1029,PO1029,VEND004,Dell Technologies,2025-12-25,2026-01-24,CHF,14850.57,0,0,0,0,14850.57,Paid,Paid,2026-01-11,Manual Entry,2025-12-25T00:00:00Z,EMP029,2025-12-29,Passed,,93.1,INV-00092.pdf,Three-way match completed.
93,INVREC00093,INV-00093,PO-2026-0474,PO0474,VEND010,Tech Solutions Ltd,2026-04-14,2026-06-13,USD,97458.34,0,46.48,5,4872.92,102377.74,Paid,Paid,2026-04-29,Manual Entry,2026-04-14T00:00:00Z,EMP013,2026-04-15,Passed,,99.4,INV-00093.pdf,Payment pending approval.
94,INVREC00094,INV-00094,PO-2023-0920,PO0920,VEND012,Elite Services,2023-04-19,2023-04-19,SEK,464014.67,0,0,20,92802.93,556817.6,Rejected,Unpaid,None,Manual Entry,2023-04-19T00:00:00Z,EMP020,2023-04-24,Passed,,90.3,INV-00094.pdf,Ready for payment.
95,INVREC00095,INV-00095,PO-2026-0425,PO0425,VEND047,Apple Inc.,2026-08-02,2026-09-01,GBP,307816.49,4235.73,0,18,55406.97,363223.46,Paid,Paid,2026-08-09,System Integration,2026-08-02T00:00:00Z,EMP034,2026-08-08,Passed,,96.7,INV-00095.pdf,Payment pending approval.
96,INVREC00096,INV-00096,PO-2026-1305,PO1305,VEND065,Sodexo S.A.,2026-07-06,2026-07-06,INR,83332.63,0,2952.93,5,4166.63,90452.19,Paid,Paid,2026-07-06,OCR Workflow,2026-07-06T00:00:00Z,EMP010,2026-07-11,Passed,,98.3,INV-00096.pdf,Three-way match completed.
97,INVREC00097,INV-00097,PO-2023-0836,PO0836,VEND032,UPS Supply Chain Solutions,2024-01-02,2024-01-02,EUR,493360.15,0,3211.12,18,88804.83,585376.1,Rejected,Unpaid,None,OCR Workflow,2024-01-02T00:00:00Z,EMP009,2024-01-08,Passed,,95.1,INV-00097.pdf,Matched successfully against PO.
98,INVREC00098,INV-00098,PO-2025-0208,PO0208,VEND088,Makita Corporation,2025-03-18,2025-03-18,CHF,196470.25,0,0,20,39294.05,235764.3,Pending,Unpaid,None,Manual Entry,2025-03-18T00:00:00Z,None,None,Pending Approval,,93.9,INV-00098.pdf,Matched successfully against PO.
99,INVREC00099,INV-00099,PO-2023-1155,PO1155,VEND092,Baldor Electric Company,2023-11-21,2023-11-21,CHF,453101.72,0,4480.46,0,0,457582.18,Paid,Paid,2023-11-21,System Integration,2023-11-21T00:00:00Z,EMP012,2023-11-22,Passed,,95,INV-00099.pdf,Three-way match completed.
100,INVREC00100,INV-00100,PO-2025-0532,PO0532,VEND037,Atlas Air Worldwide,2025-08-15,2025-09-14,CHF,85420.46,0,0,5,4271.02,89691.48,Rejected,Unpaid,None,System Integration,2025-08-15T00:00:00Z,EMP015,2025-08-19,Passed,,98.8,INV-00100.pdf,Payment pending approval.
101,INVREC00101,INV-00101,PO-2024-0917,PO0917,VEND002,Samira Hadid,2024-11-27,2024-11-27,INR,264753.66,2773.93,2971.08,5,13237.68,280962.42,Paid,Paid,2024-11-27,Manual Entry,2024-11-27T00:00:00Z,EMP039,2024-12-04,Passed,,96,INV-00101.pdf,Matched successfully against PO.
102,INVREC00102,INV-00102,PO-2026-0304,PO0304,VEND086,W.W. Grainger International,2026-12-10,2027-01-09,EUR,108535.19,0,0,5,5426.76,113961.95,Rejected,Unpaid,None,OCR Workflow,2026-12-10T00:00:00Z,None,None,Rejected,Missing PO reference,91.4,INV-00102.pdf,Matched successfully against PO.
103,INVREC00103,INV-00103,PO-2023-1485,PO1485,VEND057,Ernst & Young LLP,2023-11-25,2023-12-10,INR,255193.74,2853.94,0,18,45934.87,301128.61,Paid,Paid,2023-12-05,Manual Entry,2023-11-25T00:00:00Z,EMP029,2023-11-28,Passed,,91.9,INV-00103.pdf,Ready for payment.
104,INVREC00104,INV-00104,PO-2024-0276,PO0276,VEND080,Ecolab Inc.,2024-08-28,2024-09-27,INR,144341.15,7159.31,0,0,0,144341.15,Paid,Paid,2024-09-01,System Integration,2024-08-28T00:00:00Z,EMP029,2024-09-03,Passed,,99,INV-00104.pdf,Invoice under review.
105,INVREC00105,INV-00105,PO-2025-0992,PO0992,VEND062,Accenture PLC,2025-05-07,2025-06-06,USD,194114.89,0,0,10,19411.49,213526.38,Paid,Paid,2025-05-15,OCR Workflow,2025-05-07T00:00:00Z,EMP023,2025-05-08,Passed,,89.6,INV-00105.pdf,Matched successfully against PO.
106,INVREC00106,INV-00106,PO-2024-0167,PO0167,VEND004,Dell Technologies,2024-09-11,2024-10-11,CHF,484532.18,0,0,10,48453.22,532985.4,Paid,Paid,2024-09-26,System Integration,2024-09-11T00:00:00Z,EMP013,2024-09-15,Passed,,93.7,INV-00106.pdf,Ready for payment.
107,INVREC00107,INV-00107,PO-2025-0352,PO0352,VEND099,Bridgestone Americas,2025-04-17,2025-04-17,USD,36442.39,0,0,20,7288.48,43730.87,Paid,Paid,2025-04-17,Manual Entry,2025-04-17T00:00:00Z,EMP006,2025-04-18,Passed,,96,INV-00107.pdf,Invoice under review.
108,INVREC00108,INV-00108,PO-2026-1048,PO1048,VEND062,Accenture PLC,2026-03-01,2026-03-31,USD,272164.12,0,0,10,27216.41,299380.53,Rejected,Unpaid,None,System Integration,2026-03-01T00:00:00Z,EMP012,2026-03-06,Passed,,93.2,INV-00108.pdf,Invoice under review.
109,INVREC00109,INV-00109,PO-2026-0604,PO0604,VEND095,SKF Group,2026-11-29,2027-01-28,GBP,77684.89,811.71,0,0,0,77684.89,Paid,Paid,2026-12-08,OCR Workflow,2026-11-29T00:00:00Z,EMP015,2026-12-03,Passed,,99.2,INV-00109.pdf,Payment pending approval.
110,INVREC00110,INV-00110,PO-2025-1234,PO1234,VEND100,ZF Friedrichshafen AG,2026-01-07,2026-01-22,USD,395775.57,0,2642.51,0,0,398418.08,Paid,Paid,2026-01-19,Manual Entry,2026-01-07T00:00:00Z,EMP015,2026-01-12,Passed,,86,INV-00110.pdf,Payment pending approval.
111,INVREC00111,INV-00111,PO-2025-0252,PO0252,VEND024,Schneider Electric,2025-02-22,2025-02-22,USD,68184.17,0,0,20,13636.83,81821,Paid,Paid,2025-02-22,Manual Entry,2025-02-22T00:00:00Z,EMP031,2025-03-01,Passed,,86,INV-00111.pdf,Three-way match completed.
112,INVREC00112,INV-00112,PO-2023-1269,PO1269,VEND013,Quick Logistics,2023-10-14,2023-11-13,GBP,293640.61,7102.02,2350.85,20,58728.12,354719.58,Pending,Unpaid,None,System Integration,2023-10-14T00:00:00Z,None,None,Pending Approval,,92.3,INV-00112.pdf,Invoice under review.
113,INVREC00113,INV-00113,PO-2023-0619,PO0619,VEND099,Bridgestone Americas,2023-02-10,2023-03-12,USD,113496.33,0,1340.96,20,22699.27,137536.56,Paid,Paid,2023-02-12,System Integration,2023-02-10T00:00:00Z,EMP019,2023-02-17,Passed,,92.5,INV-00113.pdf,Ready for payment.
114,INVREC00114,INV-00114,PO-2023-0780,PO0780,VEND019,Vanguard Tech,2023-10-14,2023-11-28,USD,465206.94,0,0,18,83737.25,548944.19,Pending,Unpaid,None,Manual Entry,2023-10-14T00:00:00Z,None,None,Pending Approval,,94.8,INV-00114.pdf,Invoice under review.
115,INVREC00115,INV-00115,PO-2024-0338,PO0338,VEND072,Republic Services,2024-02-03,2024-02-03,SEK,258394,5627.36,1759.95,18,46510.92,306664.87,Paid,Paid,2024-02-03,Manual Entry,2024-02-03T00:00:00Z,EMP012,2024-02-04,Passed,,90.8,INV-00115.pdf,Matched successfully against PO.
116,INVREC00116,INV-00116,PO-2026-1378,PO1378,VEND040,SAP SE,2026-09-13,2026-10-28,INR,373971.93,0,2558.63,10,37397.19,413927.75,Paid,Paid,2026-10-01,OCR Workflow,2026-09-13T00:00:00Z,EMP006,2026-09-18,Passed,,89.6,INV-00116.pdf,Ready for payment.
117,INVREC00117,INV-00117,PO-2024-0261,PO0261,VEND036,Kuehne + Nagel,2024-11-29,2025-01-13,INR,335551.65,0,0,10,33555.17,369106.82,Paid,Paid,2024-12-13,System Integration,2024-11-29T00:00:00Z,EMP025,2024-12-06,Passed,,97.6,INV-00117.pdf,Ready for payment.
118,INVREC00118,INV-00118,PO-2026-0072,PO0072,VEND014,Modern Office Co,2026-11-18,2026-12-03,USD,122154.31,1329.27,4179.58,0,0,126333.89,Rejected,Unpaid,None,OCR Workflow,2026-11-18T00:00:00Z,EMP007,2026-11-25,Passed,,94.4,INV-00118.pdf,Invoice under review.
119,INVREC00119,INV-00119,PO-2024-0079,PO0079,VEND074,Verizon Business Group,2025-01-20,2025-02-19,EUR,223165.91,5374.95,0,18,40169.86,263335.77,Paid,Paid,2025-02-05,Manual Entry,2025-01-20T00:00:00Z,EMP030,2025-01-22,Passed,,93.1,INV-00119.pdf,Ready for payment.
120,INVREC00120,INV-00120,PO-2024-0127,PO0127,VEND034,C.H. Robinson Worldwide,2024-05-22,2024-06-21,SEK,456575.01,0,776.14,20,91315,548666.15,Paid,Paid,2024-06-04,OCR Workflow,2024-05-22T00:00:00Z,EMP025,2024-05-28,Passed,,96.6,INV-00120.pdf,Payment pending approval.
121,INVREC00121,INV-00121,PO-2026-0729,PO0729,VEND017,Pinnacle Partners,2026-04-15,2026-05-30,CHF,481436.87,0,2557.73,20,96287.37,580281.97,Paid,Paid,2026-04-27,System Integration,2026-04-15T00:00:00Z,EMP036,2026-04-21,Passed,,98.7,INV-00121.pdf,Payment pending approval.
122,INVREC00122,INV-00122,PO-2024-0633,PO0633,VEND002,Samira Hadid,2024-09-23,2024-11-22,INR,13225.35,0,4199.9,20,2645.07,20070.32,Paid,Paid,2024-09-28,Manual Entry,2024-09-23T00:00:00Z,EMP036,2024-09-25,Passed,,92.9,INV-00122.pdf,Ready for payment.
123,INVREC00123,INV-00123,PO-2024-1141,PO1141,VEND015,Best Buy Corp,2024-06-07,2024-07-07,INR,397663.85,7964.25,4335.63,18,71579.49,473578.97,Paid,Paid,2024-06-21,OCR Workflow,2024-06-07T00:00:00Z,EMP021,2024-06-11,Passed,,92,INV-00123.pdf,Matched successfully against PO.
124,INVREC00124,INV-00124,PO-2026-0360,PO0360,VEND096,Gates Corporation,2026-05-16,2026-06-15,EUR,390374.4,0,0,20,78074.88,468449.28,Paid,Paid,2026-05-28,System Integration,2026-05-16T00:00:00Z,EMP001,2026-05-23,Passed,,97.2,INV-00124.pdf,Three-way match completed.
125,INVREC00125,INV-00125,PO-2024-0650,PO0650,VEND040,SAP SE,2024-06-15,2024-07-30,INR,448974.75,0,0,5,22448.74,471423.49,Paid,Paid,2024-06-27,Manual Entry,2024-06-15T00:00:00Z,EMP016,2024-06-18,Passed,,97.1,INV-00125.pdf,Matched successfully against PO.
126,INVREC00126,INV-00126,PO-2026-1146,PO1146,VEND080,Ecolab Inc.,2026-05-23,2026-07-22,INR,336220.31,0,0,18,60519.66,396739.97,Rejected,Unpaid,None,Manual Entry,2026-05-23T00:00:00Z,None,None,Rejected,Invoice amount mismatch,86,INV-00126.pdf,Invoice under review.
127,INVREC00127,INV-00127,PO-2026-0144,PO0144,VEND025,ABB Ltd,2026-07-23,2026-08-22,GBP,341949.62,16929.46,2431.28,10,34194.96,378575.86,Paid,Paid,2026-08-01,OCR Workflow,2026-07-23T00:00:00Z,EMP040,2026-07-28,Passed,,90.2,INV-00127.pdf,Matched successfully against PO.
128,INVREC00128,INV-00128,PO-2025-0572,PO0572,VEND072,Republic Services,2025-08-11,2025-09-10,SEK,419504.97,0,0,18,75510.89,495015.86,Rejected,Unpaid,None,OCR Workflow,2025-08-11T00:00:00Z,EMP008,2025-08-12,Passed,,89.2,INV-00128.pdf,Matched successfully against PO.
129,INVREC00129,INV-00129,PO-2025-1205,PO1205,VEND013,Quick Logistics,2025-05-07,2025-06-06,GBP,55103.58,0,0,10,5510.36,60613.94,Paid,Paid,2025-05-12,Manual Entry,2025-05-07T00:00:00Z,EMP034,2025-05-10,Passed,,87.3,INV-00129.pdf,Payment pending approval.
130,INVREC00130,INV-00130,PO-2025-1365,PO1365,VEND017,Pinnacle Partners,2025-07-12,2025-08-11,CHF,191532.75,2632.01,0,5,9576.64,201109.39,Paid,Paid,2025-07-27,System Integration,2025-07-12T00:00:00Z,EMP038,2025-07-19,Passed,,95.8,INV-00130.pdf,Three-way match completed.
131,INVREC00131,INV-00131,PO-2025-0933,PO0933,VEND055,Deloitte & Touche LLP,2025-04-27,2025-05-12,EUR,79520.64,0,779.28,20,15904.13,96204.05,Paid,Paid,2025-05-11,Manual Entry,2025-04-27T00:00:00Z,EMP014,2025-04-28,Passed,,99.1,INV-00131.pdf,Payment pending approval.
132,INVREC00132,INV-00132,PO-2023-0393,PO0393,VEND003,IMPORTING COMPANY,2023-09-17,2023-10-17,GBP,181541.91,5312.61,2281.87,10,18154.19,201977.97,Rejected,Unpaid,None,System Integration,2023-09-17T00:00:00Z,None,None,Rejected,Missing PO reference,86.6,INV-00132.pdf,Matched successfully against PO.
133,INVREC00133,INV-00133,PO-2023-0547,PO0547,VEND003,IMPORTING COMPANY,2023-09-30,2023-10-30,GBP,313014.26,14003.39,0,18,56342.57,369356.83,Pending,Unpaid,None,System Integration,2023-09-30T00:00:00Z,None,None,Pending Approval,,94.1,INV-00133.pdf,Invoice under review.
134,INVREC00134,INV-00134,PO-2024-1046,PO1046,VEND031,FedEx Corporation,2024-05-21,2024-06-05,SEK,424731.74,0,0,0,0,424731.74,Rejected,Unpaid,None,System Integration,2024-05-21T00:00:00Z,EMP018,2024-05-25,Passed,,91.7,INV-00134.pdf,Three-way match completed.
135,INVREC00135,INV-00135,PO-2025-0751,PO0751,VEND085,Fastenal Company,2025-11-24,2025-12-24,SEK,184028.48,0,2870.25,20,36805.7,223704.43,Paid,Paid,2025-11-27,Manual Entry,2025-11-24T00:00:00Z,EMP004,2025-11-30,Passed,,85.1,INV-00135.pdf,Three-way match completed.
136,INVREC00136,INV-00136,PO-2023-0952,PO0952,VEND063,McDonald's Corporate,2023-10-25,2023-12-09,EUR,60898.22,1966.75,1292.67,0,0,62190.89,Paid,Paid,2023-10-31,OCR Workflow,2023-10-25T00:00:00Z,EMP012,2023-10-27,Passed,,93.9,INV-00136.pdf,Matched successfully against PO.
137,INVREC00137,INV-00137,PO-2024-0171,PO0171,VEND009,Office Furniture World,2025-01-01,2025-03-02,USD,67483.15,0,1192.43,0,0,68675.58,Pending,Unpaid,None,OCR Workflow,2025-01-01T00:00:00Z,None,None,Pending Approval,,98.2,INV-00137.pdf,Invoice under review.
138,INVREC00138,INV-00138,PO-2025-0751,PO0751,VEND085,Fastenal Company,2025-11-15,2025-12-15,SEK,184028.48,0,2870.25,20,36805.7,223704.43,Paid,Paid,2025-11-19,OCR Workflow,2025-11-15T00:00:00Z,EMP008,2025-11-17,Passed,,87.6,INV-00138.pdf,Matched successfully against PO.
139,INVREC00139,INV-00139,PO-2024-0079,PO0079,VEND074,Verizon Business Group,2025-01-14,2025-02-13,EUR,223165.91,2836.95,0,18,40169.86,263335.77,Paid,Paid,2025-02-01,System Integration,2025-01-14T00:00:00Z,EMP037,2025-01-17,Passed,,91.9,INV-00139.pdf,Matched successfully against PO.
140,INVREC00140,INV-00140,PO-2024-0052,PO0052,VEND061,Bain & Company,2024-05-22,2024-06-06,INR,35157.16,1479.84,0,20,7031.43,42188.59,Paid,Paid,2024-05-29,System Integration,2024-05-22T00:00:00Z,EMP019,2024-05-28,Passed,,95.7,INV-00140.pdf,Invoice under review.
141,INVREC00141,INV-00141,PO-2024-1134,PO1134,VEND007,Staples Inc.,2024-02-12,2024-04-12,EUR,175324.33,0,1573.61,18,31558.38,208456.32,Paid,Paid,2024-02-16,Manual Entry,2024-02-12T00:00:00Z,EMP032,2024-02-15,Passed,,95.1,INV-00141.pdf,Ready for payment.
142,INVREC00142,INV-00142,PO-2026-0422,PO0422,VEND036,Kuehne + Nagel,2026-07-21,2026-07-21,INR,38841.78,0,0,5,1942.09,40783.87,Paid,Paid,2026-07-21,Manual Entry,2026-07-21T00:00:00Z,EMP019,2026-07-22,Passed,,93.6,INV-00142.pdf,Three-way match completed.
143,INVREC00143,INV-00143,PO-2024-0831,PO0831,VEND074,Verizon Business Group,2024-12-18,2025-01-17,EUR,245505.24,0,0,20,49101.05,294606.29,Paid,Paid,2025-01-04,OCR Workflow,2024-12-18T00:00:00Z,EMP022,2024-12-20,Passed,,85.7,INV-00143.pdf,Invoice under review.
144,INVREC00144,INV-00144,PO-2025-1497,PO1497,VEND089,DeWalt Industrial Tool Co.,2025-11-12,2026-01-11,INR,187509.59,0,0,10,18750.96,206260.55,Paid,Paid,2025-11-27,Manual Entry,2025-11-12T00:00:00Z,EMP006,2025-11-18,Passed,,90.6,INV-00144.pdf,Invoice under review.
145,INVREC00145,INV-00145,PO-2026-0760,PO0760,VEND089,DeWalt Industrial Tool Co.,2026-09-27,2026-10-27,INR,456593.62,0,0,5,22829.68,479423.3,Pending,Unpaid,None,OCR Workflow,2026-09-27T00:00:00Z,None,None,Pending Approval,,96.6,INV-00145.pdf,Matched successfully against PO.
146,INVREC00146,INV-00146,PO-2023-1129,PO1129,VEND045,Hewlett Packard Enterprise,2023-10-16,2023-12-15,CHF,347687.5,0,0,10,34768.75,382456.25,Paid,Paid,2023-10-19,OCR Workflow,2023-10-16T00:00:00Z,EMP035,2023-10-19,Passed,,86.1,INV-00146.pdf,Matched successfully against PO.
147,INVREC00147,INV-00147,PO-2026-1176,PO1176,VEND020,Alpha Industries,2026-10-24,2026-11-23,SEK,308538.35,5481.44,0,10,30853.83,339392.18,Paid,Paid,2026-10-29,OCR Workflow,2026-10-24T00:00:00Z,EMP031,2026-10-29,Passed,,94.6,INV-00147.pdf,Three-way match completed.
148,INVREC00148,INV-00148,PO-2025-1031,PO1031,VEND018,Summit Systems,2025-10-09,2025-11-08,EUR,14085.97,0,1891.83,10,1408.6,17386.4,Paid,Paid,2025-10-23,Manual Entry,2025-10-09T00:00:00Z,EMP033,2025-10-14,Passed,,87.8,INV-00148.pdf,Matched successfully against PO.
149,INVREC00149,INV-00149,PO-2023-0447,PO0447,VEND070,Tyco International,2023-06-30,2023-07-30,GBP,375534.23,6665.08,2598.02,10,37553.42,415685.67,Paid,Paid,2023-07-12,OCR Workflow,2023-06-30T00:00:00Z,EMP029,2023-07-07,Passed,,86.8,INV-00149.pdf,Ready for payment.
150,INVREC00150,INV-00150,PO-2024-0741,PO0741,VEND018,Summit Systems,2024-04-09,2024-04-09,EUR,55263.61,2543.18,2018.85,20,11052.72,68335.18,Rejected,Unpaid,None,OCR Workflow,2024-04-09T00:00:00Z,EMP040,2024-04-15,Passed,,94.6,INV-00150.pdf,Invoice under review.
151,INVREC00151,INV-00151,PO-2026-0343,PO0343,VEND056,PricewaterhouseCoopers LLP,2026-08-26,2026-09-25,EUR,333763,0,3053.36,0,0,336816.36,Paid,Paid,2026-09-10,Manual Entry,2026-08-26T00:00:00Z,EMP019,2026-08-29,Passed,,86.2,INV-00151.pdf,Three-way match completed.
152,INVREC00152,INV-00152,PO-2023-0638,PO0638,VEND022,Siemens AG,2023-05-23,2023-06-22,USD,27315.58,0,2207.74,0,0,29523.32,Paid,Paid,2023-06-07,Manual Entry,2023-05-23T00:00:00Z,EMP034,2023-05-24,Passed,,91,INV-00152.pdf,Payment pending approval.
153,INVREC00153,INV-00153,PO-2024-1347,PO1347,VEND002,Samira Hadid,2024-03-26,2024-04-25,INR,208827.88,2644.22,3030.97,20,41765.58,253624.43,Paid,Paid,2024-04-01,Manual Entry,2024-03-26T00:00:00Z,EMP040,2024-04-01,Passed,,99.6,INV-00153.pdf,Payment pending approval.
154,INVREC00154,INV-00154,PO-2023-0734,PO0734,VEND027,Honeywell International,2024-01-12,2024-02-11,SEK,484784.17,0,3745.67,18,87261.15,575790.99,Paid,Paid,2024-01-21,OCR Workflow,2024-01-12T00:00:00Z,EMP022,2024-01-13,Passed,,91.2,INV-00154.pdf,Invoice under review.
155,INVREC00155,INV-00155,PO-2025-0239,PO0239,VEND100,ZF Friedrichshafen AG,2025-03-02,2025-03-17,USD,58855.57,0,0,5,2942.78,61798.35,Paid,Paid,2025-03-17,OCR Workflow,2025-03-02T00:00:00Z,EMP007,2025-03-06,Passed,,86.5,INV-00155.pdf,Invoice under review.
156,INVREC00156,INV-00156,PO-2024-1181,PO1181,VEND022,Siemens AG,2024-12-16,2025-01-15,USD,330766.21,0,355.51,0,0,331121.72,Rejected,Unpaid,None,Manual Entry,2024-12-16T00:00:00Z,EMP019,2024-12-19,Passed,,95.6,INV-00156.pdf,Invoice under review.
157,INVREC00157,INV-00157,PO-2025-0792,PO0792,VEND011,Global Supplies Inc,2025-08-18,2025-09-17,SEK,252686.92,0,0,0,0,252686.92,Rejected,Unpaid,None,System Integration,2025-08-18T00:00:00Z,EMP023,2025-08-24,Passed,,86.6,INV-00157.pdf,Matched successfully against PO.
158,INVREC00158,INV-00158,PO-2026-0486,PO0486,VEND005,Microsoft Corporation,2026-03-05,2026-04-19,SEK,87955.86,0,2040.19,10,8795.59,98791.64,Paid,Paid,2026-03-08,Manual Entry,2026-03-05T00:00:00Z,EMP026,2026-03-10,Passed,,88.5,INV-00158.pdf,Three-way match completed.
159,INVREC00159,INV-00159,PO-2026-0476,PO0476,VEND065,Sodexo S.A.,2026-11-02,2027-01-01,INR,65601.8,0,0,18,11808.32,77410.12,Paid,Paid,2026-11-22,Manual Entry,2026-11-02T00:00:00Z,EMP014,2026-11-03,Passed,,93.6,INV-00159.pdf,Matched successfully against PO.
160,INVREC00160,INV-00160,PO-2024-0372,PO0372,VEND067,"CBRE Group, Inc.",2024-03-20,2024-04-04,EUR,116801.57,0,0,5,5840.08,122641.65,Rejected,Unpaid,None,System Integration,2024-03-20T00:00:00Z,EMP017,2024-03-22,Passed,,94.4,INV-00160.pdf,Three-way match completed.
161,INVREC00161,INV-00161,PO-2023-0936,PO0936,VEND025,ABB Ltd,2023-10-29,2023-11-28,GBP,382102.23,0,2479.48,0,0,384581.71,Paid,Paid,2023-11-11,Manual Entry,2023-10-29T00:00:00Z,EMP033,2023-11-04,Passed,,90.9,INV-00161.pdf,Three-way match completed.
162,INVREC00162,INV-00162,PO-2026-1297,PO1297,VEND005,Microsoft Corporation,2026-12-16,2026-12-31,SEK,269698.69,0,0,0,0,269698.69,Paid,Paid,2026-12-26,Manual Entry,2026-12-16T00:00:00Z,EMP012,2026-12-22,Passed,,87.3,INV-00162.pdf,Payment pending approval.
163,INVREC00163,INV-00163,PO-2025-1374,PO1374,VEND008,DHL Express,2025-06-07,2025-07-22,INR,440498.82,17205.75,0,0,0,440498.82,Paid,Paid,2025-06-08,System Integration,2025-06-07T00:00:00Z,EMP007,2025-06-13,Passed,,89.8,INV-00163.pdf,Three-way match completed.
164,INVREC00164,INV-00164,PO-2023-0758,PO0758,VEND020,Alpha Industries,2023-09-18,2023-11-17,SEK,201684.48,7384.71,744.75,0,0,202429.23,Pending,Unpaid,None,System Integration,2023-09-18T00:00:00Z,None,None,Pending Approval,,88.4,INV-00164.pdf,Payment pending approval.
165,INVREC00165,INV-00165,PO-2023-0023,PO0023,VEND057,Ernst & Young LLP,2024-01-05,2024-02-04,INR,374705.67,0,0,10,37470.57,412176.24,Paid,Paid,2024-01-11,OCR Workflow,2024-01-05T00:00:00Z,EMP023,2024-01-09,Passed,,91.1,INV-00165.pdf,Matched successfully against PO.
166,INVREC00166,INV-00166,PO-2024-1211,PO1211,VEND018,Summit Systems,2024-06-05,2024-07-05,EUR,130432.28,0,3632.76,10,13043.23,147108.27,Paid,Paid,2024-06-24,Manual Entry,2024-06-05T00:00:00Z,EMP032,2024-06-10,Passed,,89.5,INV-00166.pdf,Invoice under review.
167,INVREC00167,INV-00167,PO-2023-0196,PO0196,VEND018,Summit Systems,2023-03-05,2023-03-20,EUR,447800.87,0,3500.05,10,44780.09,496081.01,Pending,Unpaid,None,OCR Workflow,2023-03-05T00:00:00Z,None,None,Pending Approval,,85.7,INV-00167.pdf,Three-way match completed.
168,INVREC00168,INV-00168,PO-2023-0806,PO0806,VEND071,Waste Management Inc.,2023-12-30,2024-01-29,EUR,66813.41,0,1043.25,20,13362.68,81219.34,Paid,Paid,2024-01-13,System Integration,2023-12-30T00:00:00Z,EMP017,2024-01-06,Passed,,87.7,INV-00168.pdf,Three-way match completed.
169,INVREC00169,INV-00169,PO-2023-0725,PO0725,VEND056,PricewaterhouseCoopers LLP,2023-10-15,2023-11-14,EUR,22006.13,0,2357.35,5,1100.31,25463.79,Rejected,Unpaid,None,System Integration,2023-10-15T00:00:00Z,EMP032,2023-10-18,Passed,,91.9,INV-00169.pdf,Three-way match completed.
170,INVREC00170,INV-00170,PO-2024-0824,PO0824,VEND017,Pinnacle Partners,2024-06-06,2024-06-21,CHF,491409.45,0,4722.78,10,49140.94,545273.17,Paid,Paid,2024-06-13,System Integration,2024-06-06T00:00:00Z,EMP025,2024-06-13,Passed,,87.6,INV-00170.pdf,Matched successfully against PO.
